workerid, condition, stimulus, response
A1PTH9KTRO06EG,  1, 32, 2
A1PTH9KTRO06EG,  1, 61, 5
A1PTH9KTRO06EG,  1, 87, 3
A1PTH9KTRO06EG,  1, 25, 6
A1PTH9KTRO06EG,  1, 96, 2
A1PTH9KTRO06EG,  1, 72, 2
A1PTH9KTRO06EG,  1, 55, 4
A1PTH9KTRO06EG,  1, 23, 5
A1PTH9KTRO06EG,  1, 18, 2
A1PTH9KTRO06EG,  1, 20, 5
A1PTH9KTRO06EG,  1, 53, 3
A1PTH9KTRO06EG,  1, 78, 2
A1PTH9KTRO06EG,  1, 67, 2
A1PTH9KTRO06EG,  1, 30, 2
A1PTH9KTRO06EG,  1, 9, 6
A1PTH9KTRO06EG,  1, 21, 6
A1PTH9KTRO06EG,  1, 41, 4
A1PTH9KTRO06EG,  1, 68, 2
A1PTH9KTRO06EG,  1, 12, 5
A1PTH9KTRO06EG,  1, 7, 6
A1PTH9KTRO06EG,  1, 97, 4
A1PTH9KTRO06EG,  1, 31, 5
A1PTH9KTRO06EG,  1, 46, 2
A1PTH9KTRO06EG,  1, 56, 3
A1PTH9KTRO06EG,  1, 84, 3
A1PTH9KTRO06EG,  1, 29, 5
A1PTH9KTRO06EG,  1, 101, 5
A1PTH9KTRO06EG,  1, 35, 4
A1PTH9KTRO06EG,  1, 103, 2
A1PTH9KTRO06EG,  1, 19, 6
A1PTH9KTRO06EG,  1, 42, 5
A1PTH9KTRO06EG,  1, 71, 1
A1PTH9KTRO06EG,  1, 81, 6
A1PTH9KTRO06EG,  1, 2, 6
A1PTH9KTRO06EG,  1, 83, 6
A1PTH9KTRO06EG,  1, 94, 6
A1PTH9KTRO06EG,  1, 22, 5
A1PTH9KTRO06EG,  1, 82, 1
A1PTH9KTRO06EG,  1, 26, 5
A1PTH9KTRO06EG,  1, 90, 2
A1PTH9KTRO06EG,  1, 39, 6
A1PTH9KTRO06EG,  1, 5, 5
A1PTH9KTRO06EG,  1, 73, 5
A1PTH9KTRO06EG,  1, 17, 2
A1PTH9KTRO06EG,  1, 108, 3
A1PTH9KTRO06EG,  1, 91, 6
A1PTH9KTRO06EG,  1, 93, 6
A1PTH9KTRO06EG,  1, 33, 2
A1PTH9KTRO06EG,  1, 37, 7
A1PTH9KTRO06EG,  1, 54, 2
A1PTH9KTRO06EG,  1, 100, 2
A1PTH9KTRO06EG,  1, 4, 6
A1PTH9KTRO06EG,  1, 1, 4
A1PTH9KTRO06EG,  1, 104, 5
A1PTH9KTRO06EG,  1, 51, 6
A1PTH9KTRO06EG,  1, 11, 5
A1PTH9KTRO06EG,  1, 50, 2
A1PTH9KTRO06EG,  1, 16, 4
A1PTH9KTRO06EG,  1, 80, 4
A1PTH9KTRO06EG,  1, 3, 6
A34K11GBKWDGK0,  1, 108, 2
A34K11GBKWDGK0,  1, 90, 4
A34K11GBKWDGK0,  1, 38, 5
A34K11GBKWDGK0,  1, 66, 5
A34K11GBKWDGK0,  1, 32, 6
A34K11GBKWDGK0,  1, 24, 5
A34K11GBKWDGK0,  1, 77, 3
A34K11GBKWDGK0,  1, 14, 3
A34K11GBKWDGK0,  1, 29, 4
A34K11GBKWDGK0,  1, 12, 2
A34K11GBKWDGK0,  1, 16, 3
A34K11GBKWDGK0,  1, 74, 5
A34K11GBKWDGK0,  1, 85, 1
A34K11GBKWDGK0,  1, 46, 1
A34K11GBKWDGK0,  1, 71, 4
A34K11GBKWDGK0,  1, 8, 5
A34K11GBKWDGK0,  1, 72, 5
A34K11GBKWDGK0,  1, 31, 6
A34K11GBKWDGK0,  1, 83, 5
A34K11GBKWDGK0,  1, 6, 6
A34K11GBKWDGK0,  1, 22, 5
A34K11GBKWDGK0,  1, 37, 6
A34K11GBKWDGK0,  1, 36, 4
A34K11GBKWDGK0,  1, 3, 5
A34K11GBKWDGK0,  1, 96, 5
A34K11GBKWDGK0,  1, 64, 2
A34K11GBKWDGK0,  1, 39, 7
A34K11GBKWDGK0,  1, 57, 6
A34K11GBKWDGK0,  1, 101, 3
A34K11GBKWDGK0,  1, 99, 4
A34K11GBKWDGK0,  1, 20, 5
A34K11GBKWDGK0,  1, 62, 2
A34K11GBKWDGK0,  1, 52, 1
A34K11GBKWDGK0,  1, 11, 3
A34K11GBKWDGK0,  1, 73, 5
A34K11GBKWDGK0,  1, 33, 4
A34K11GBKWDGK0,  1, 35, 3
A34K11GBKWDGK0,  1, 103, 3
A34K11GBKWDGK0,  1, 15, 3
A34K11GBKWDGK0,  1, 48, 2
A34K11GBKWDGK0,  1, 49, 4
A34K11GBKWDGK0,  1, 87, 3
A34K11GBKWDGK0,  1, 17, 4
A34K11GBKWDGK0,  1, 19, 5
A34K11GBKWDGK0,  1, 42, 4
A34K11GBKWDGK0,  1, 26, 2
A34K11GBKWDGK0,  1, 9, 2
A34K11GBKWDGK0,  1, 95, 5
A34K11GBKWDGK0,  1, 2, 6
A34K11GBKWDGK0,  1, 80, 3
A34K11GBKWDGK0,  1, 18, 3
A34K11GBKWDGK0,  1, 100, 1
A34K11GBKWDGK0,  1, 106, 3
A34K11GBKWDGK0,  1, 102, 1
A34K11GBKWDGK0,  1, 61, 4
A34K11GBKWDGK0,  1, 25, 5
A34K11GBKWDGK0,  1, 59, 5
A34K11GBKWDGK0,  1, 94, 3
A34K11GBKWDGK0,  1, 56, 4
A34K11GBKWDGK0,  1, 50, 3
A34K11GBKWDGK0,  1, 54, 2
A34K11GBKWDGK0,  1, 44, 1
A34K11GBKWDGK0,  1, 86, 2
A34K11GBKWDGK0,  1, 45, 3
A34K11GBKWDGK0,  1, 51, 3
A34K11GBKWDGK0,  1, 5, 5
A34K11GBKWDGK0,  1, 13, 4
A34K11GBKWDGK0,  1, 79, 5
A34K11GBKWDGK0,  1, 68, 2
A34K11GBKWDGK0,  1, 107, 2
A34K11GBKWDGK0,  1, 10, 1
A34K11GBKWDGK0,  1, 40, 6
A34K11GBKWDGK0,  1, 43, 6
A34K11GBKWDGK0,  1, 69, 3
A34K11GBKWDGK0,  1, 63, 4
A34K11GBKWDGK0,  1, 84, 2
A34K11GBKWDGK0,  1, 98, 2
A34K11GBKWDGK0,  1, 41, 6
A34K11GBKWDGK0,  1, 4, 5
A34K11GBKWDGK0,  1, 60, 5
A34K11GBKWDGK0,  1, 7, 6
A34K11GBKWDGK0,  1, 91, 5
A34K11GBKWDGK0,  1, 58, 4
A34K11GBKWDGK0,  1, 89, 3
A34K11GBKWDGK0,  1, 81, 5
A34K11GBKWDGK0,  1, 88, 3
A34K11GBKWDGK0,  1, 28, 1
A34K11GBKWDGK0,  1, 78, 3
A34K11GBKWDGK0,  1, 55, 4
A34K11GBKWDGK0,  1, 104, 2
A34K11GBKWDGK0,  1, 1, 5
A34K11GBKWDGK0,  1, 23, 6
A34K11GBKWDGK0,  1, 70, 3
A34K11GBKWDGK0,  1, 97, 5
A34K11GBKWDGK0,  1, 76, 5
A34K11GBKWDGK0,  1, 27, 4
A34K11GBKWDGK0,  1, 30, 1
A34K11GBKWDGK0,  1, 53, 3
A34K11GBKWDGK0,  1, 105, 3
A34K11GBKWDGK0,  1, 21, 6
A34K11GBKWDGK0,  1, 93, 5
A34K11GBKWDGK0,  1, 34, 3
A34K11GBKWDGK0,  1, 67, 3
A34K11GBKWDGK0,  1, 82, 1
A34K11GBKWDGK0,  1, 75, 6
A34K11GBKWDGK0,  1, 65, 3
A34K11GBKWDGK0,  1, 92, 6
A34K11GBKWDGK0,  1, 47, 3
AT13EK8JER5C3,  1, 19, 6
AT13EK8JER5C3,  1, 83, 7
AT13EK8JER5C3,  1, 24, 5
AT13EK8JER5C3,  1, 103, 5
AT13EK8JER5C3,  1, 56, 6
AT13EK8JER5C3,  1, 54, 6
AT13EK8JER5C3,  1, 60, 5
AT13EK8JER5C3,  1, 32, 1
AT13EK8JER5C3,  1, 82, 2
AT13EK8JER5C3,  1, 6, 7
AT13EK8JER5C3,  1, 35, 4
AT13EK8JER5C3,  1, 18, 7
AT13EK8JER5C3,  1, 15, 5
AT13EK8JER5C3,  1, 62, 7
AT13EK8JER5C3,  1, 78, 1
AT13EK8JER5C3,  1, 51, 1
AT13EK8JER5C3,  1, 11, 4
AT13EK8JER5C3,  1, 76, 7
AT13EK8JER5C3,  1, 91, 7
AT13EK8JER5C3,  1, 72, 7
AT13EK8JER5C3,  1, 30, 7
AT13EK8JER5C3,  1, 90, 7
AT13EK8JER5C3,  1, 63, 1
AT13EK8JER5C3,  1, 7, 1
AT13EK8JER5C3,  1, 100, 1
AT13EK8JER5C3,  1, 46, 1
AT13EK8JER5C3,  1, 96, 7
AT13EK8JER5C3,  1, 77, 7
AT13EK8JER5C3,  1, 65, 7
AT13EK8JER5C3,  1, 40, 7
AT13EK8JER5C3,  1, 98, 7
AT13EK8JER5C3,  1, 102, 7
AT13EK8JER5C3,  1, 39, 7
AT13EK8JER5C3,  1, 23, 7
AT13EK8JER5C3,  1, 69, 7
AT13EK8JER5C3,  1, 74, 7
AT13EK8JER5C3,  1, 80, 7
AT13EK8JER5C3,  1, 93, 7
AT13EK8JER5C3,  1, 3, 5
AT13EK8JER5C3,  1, 50, 6
AT13EK8JER5C3,  1, 28, 7
AT13EK8JER5C3,  1, 73, 7
AT13EK8JER5C3,  1, 37, 7
AT13EK8JER5C3,  1, 17, 7
AT13EK8JER5C3,  1, 43, 6
AT13EK8JER5C3,  1, 12, 6
AT13EK8JER5C3,  1, 94, 6
AT13EK8JER5C3,  1, 55, 6
AT13EK8JER5C3,  1, 45, 6
AT13EK8JER5C3,  1, 104, 6
AT13EK8JER5C3,  1, 48, 7
AT13EK8JER5C3,  1, 44, 7
AT13EK8JER5C3,  1, 5, 7
AT13EK8JER5C3,  1, 61, 1
AT13EK8JER5C3,  1, 92, 4
AT13EK8JER5C3,  1, 34, 6
AT13EK8JER5C3,  1, 95, 1
AT13EK8JER5C3,  1, 86, 5
AT13EK8JER5C3,  1, 79, 7
AT13EK8JER5C3,  1, 59, 3
AT13EK8JER5C3,  1, 4, 7
AT13EK8JER5C3,  1, 88, 1
AT13EK8JER5C3,  1, 49, 1
AT13EK8JER5C3,  1, 42, 1
AT13EK8JER5C3,  1, 87, 5
AT13EK8JER5C3,  1, 21, 6
AT13EK8JER5C3,  1, 75, 7
AT13EK8JER5C3,  1, 22, 6
AT13EK8JER5C3,  1, 29, 7
AT13EK8JER5C3,  1, 67, 7
AT13EK8JER5C3,  1, 13, 7
AT13EK8JER5C3,  1, 106, 7
AT13EK8JER5C3,  1, 25, 7
AT13EK8JER5C3,  1, 89, 7
AT13EK8JER5C3,  1, 99, 7
AT13EK8JER5C3,  1, 66, 7
AT13EK8JER5C3,  1, 108, 5
AT13EK8JER5C3,  1, 107, 6
AT13EK8JER5C3,  1, 105, 7
AT13EK8JER5C3,  1, 26, 5
AT13EK8JER5C3,  1, 31, 5
AT13EK8JER5C3,  1, 10, 5
AT13EK8JER5C3,  1, 53, 6
AT13EK8JER5C3,  1, 81, 7
AT13EK8JER5C3,  1, 47, 7
AT13EK8JER5C3,  1, 85, 7
AT13EK8JER5C3,  1, 38, 7
AT13EK8JER5C3,  1, 71, 7
AT13EK8JER5C3,  1, 64, 5
AT13EK8JER5C3,  1, 36, 1
AT13EK8JER5C3,  1, 41, 2
AT13EK8JER5C3,  1, 101, 3
AT13EK8JER5C3,  1, 97, 1
AT13EK8JER5C3,  1, 68, 1
AT13EK8JER5C3,  1, 14, 1
AT13EK8JER5C3,  1, 16, 7
AT13EK8JER5C3,  1, 1, 7
AT13EK8JER5C3,  1, 27, 7
AT13EK8JER5C3,  1, 20, 1
AT13EK8JER5C3,  1, 2, 1
AT13EK8JER5C3,  1, 8, 1
AT13EK8JER5C3,  1, 58, 1
AT13EK8JER5C3,  1, 52, 1
AT13EK8JER5C3,  1, 70, 1
AT13EK8JER5C3,  1, 57, 1
AT13EK8JER5C3,  1, 9, 7
AT13EK8JER5C3,  1, 33, 7
AT13EK8JER5C3,  1, 84, 7
A3BFMY5OX2WMUW,  1, 90, 5
A3BFMY5OX2WMUW,  1, 47, 3
A3BFMY5OX2WMUW,  1, 8, 7
A3BFMY5OX2WMUW,  1, 24, 5
A3BFMY5OX2WMUW,  1, 103, 4
A3BFMY5OX2WMUW,  1, 45, 2
A3BFMY5OX2WMUW,  1, 88, 5
A3BFMY5OX2WMUW,  1, 26, 6
A3BFMY5OX2WMUW,  1, 75, 7
A3BFMY5OX2WMUW,  1, 12, 7
A3BFMY5OX2WMUW,  1, 46, 5
A3BFMY5OX2WMUW,  1, 16, 6
A3BFMY5OX2WMUW,  1, 86, 3
A3BFMY5OX2WMUW,  1, 39, 7
A3BFMY5OX2WMUW,  1, 93, 7
A3BFMY5OX2WMUW,  1, 36, 6
A3BFMY5OX2WMUW,  1, 5, 6
A3BFMY5OX2WMUW,  1, 18, 2
A3BFMY5OX2WMUW,  1, 35, 6
A3BFMY5OX2WMUW,  1, 19, 7
A3BFMY5OX2WMUW,  1, 61, 2
A3BFMY5OX2WMUW,  1, 31, 6
A3BFMY5OX2WMUW,  1, 30, 6
A3BFMY5OX2WMUW,  1, 62, 4
A3BFMY5OX2WMUW,  1, 60, 2
A3BFMY5OX2WMUW,  1, 14, 6
A3BFMY5OX2WMUW,  1, 32, 5
A3BFMY5OX2WMUW,  1, 76, 7
A3BFMY5OX2WMUW,  1, 42, 5
A3BFMY5OX2WMUW,  1, 99, 3
A3BFMY5OX2WMUW,  1, 6, 5
A3BFMY5OX2WMUW,  1, 71, 2
A3BFMY5OX2WMUW,  1, 74, 6
A3BFMY5OX2WMUW,  1, 54, 3
A3BFMY5OX2WMUW,  1, 102, 4
A3BFMY5OX2WMUW,  1, 73, 6
A3BFMY5OX2WMUW,  1, 97, 3
A3BFMY5OX2WMUW,  1, 82, 6
A3BFMY5OX2WMUW,  1, 43, 4
A3BFMY5OX2WMUW,  1, 17, 2
A3BFMY5OX2WMUW,  1, 83, 6
A3BFMY5OX2WMUW,  1, 66, 2
A3BFMY5OX2WMUW,  1, 22, 5
A3BFMY5OX2WMUW,  1, 63, 6
A3BFMY5OX2WMUW,  1, 15, 3
A3BFMY5OX2WMUW,  1, 25, 3
A3BFMY5OX2WMUW,  1, 29, 5
A3BFMY5OX2WMUW,  1, 4, 5
A3BFMY5OX2WMUW,  1, 72, 3
A3BFMY5OX2WMUW,  1, 68, 6
A3BFMY5OX2WMUW,  1, 84, 6
A3BFMY5OX2WMUW,  1, 92, 6
A3BFMY5OX2WMUW,  1, 50, 3
A3BFMY5OX2WMUW,  1, 1, 5
A3BFMY5OX2WMUW,  1, 10, 1
A3BFMY5OX2WMUW,  1, 44, 3
A3BFMY5OX2WMUW,  1, 38, 7
A3BFMY5OX2WMUW,  1, 34, 4
A3BFMY5OX2WMUW,  1, 2, 4
A3BFMY5OX2WMUW,  1, 55, 4
A3BFMY5OX2WMUW,  1, 100, 4
A3BFMY5OX2WMUW,  1, 69, 6
A3BFMY5OX2WMUW,  1, 65, 6
A3BFMY5OX2WMUW,  1, 20, 6
A3BFMY5OX2WMUW,  1, 59, 2
A3BFMY5OX2WMUW,  1, 49, 6
A3BFMY5OX2WMUW,  1, 87, 2
A3BFMY5OX2WMUW,  1, 13, 2
A3BFMY5OX2WMUW,  1, 108, 3
A3BFMY5OX2WMUW,  1, 58, 3
A3BFMY5OX2WMUW,  1, 27, 1
A3BFMY5OX2WMUW,  1, 85, 2
A3BFMY5OX2WMUW,  1, 9, 1
A3BFMY5OX2WMUW,  1, 56, 1
A3BFMY5OX2WMUW,  1, 101, 3
A3BFMY5OX2WMUW,  1, 53, 2
A3BFMY5OX2WMUW,  1, 41, 5
A3BFMY5OX2WMUW,  1, 28, 2
A3BFMY5OX2WMUW,  1, 80, 7
A3BFMY5OX2WMUW,  1, 79, 5
A3BFMY5OX2WMUW,  1, 95, 5
A3BFMY5OX2WMUW,  1, 48, 3
A3BFMY5OX2WMUW,  1, 7, 6
A3BFMY5OX2WMUW,  1, 105, 5
A3BFMY5OX2WMUW,  1, 40, 7
A3BFMY5OX2WMUW,  1, 33, 3
A3BFMY5OX2WMUW,  1, 52, 2
A3BFMY5OX2WMUW,  1, 89, 2
A3BFMY5OX2WMUW,  1, 96, 6
A3BFMY5OX2WMUW,  1, 78, 1
A3BFMY5OX2WMUW,  1, 51, 3
A3BFMY5OX2WMUW,  1, 3, 6
A3BFMY5OX2WMUW,  1, 70, 5
A3BFMY5OX2WMUW,  1, 106, 5
A3BFMY5OX2WMUW,  1, 37, 6
A3BFMY5OX2WMUW,  1, 77, 2
A3BFMY5OX2WMUW,  1, 81, 6
A3BFMY5OX2WMUW,  1, 91, 6
A3BFMY5OX2WMUW,  1, 98, 3
A3BFMY5OX2WMUW,  1, 104, 2
A3BFMY5OX2WMUW,  1, 21, 6
A3BFMY5OX2WMUW,  1, 94, 6
A3BFMY5OX2WMUW,  1, 11, 6
A3BFMY5OX2WMUW,  1, 57, 5
A3BFMY5OX2WMUW,  1, 23, 6
A3BFMY5OX2WMUW,  1, 67, 3
A3BFMY5OX2WMUW,  1, 64, 6
A3BFMY5OX2WMUW,  1, 107, 2
A1WGAGT5ZN4A3X,  1, 9, 3
A1WGAGT5ZN4A3X,  1, 11, 2
A1WGAGT5ZN4A3X,  1, 104, 4
A1WGAGT5ZN4A3X,  1, 59, 6
A1WGAGT5ZN4A3X,  1, 30, 5
A1WGAGT5ZN4A3X,  1, 31, 6
A1WGAGT5ZN4A3X,  1, 85, 2
A1WGAGT5ZN4A3X,  1, 44, 3
A1WGAGT5ZN4A3X,  1, 65, 4
A1WGAGT5ZN4A3X,  1, 33, 5
A1WGAGT5ZN4A3X,  1, 76, 2
A1WGAGT5ZN4A3X,  1, 50, 3
A1WGAGT5ZN4A3X,  1, 23, 7
A1WGAGT5ZN4A3X,  1, 14, 6
A1WGAGT5ZN4A3X,  1, 5, 4
A1WGAGT5ZN4A3X,  1, 48, 5
A1WGAGT5ZN4A3X,  1, 38, 7
A1WGAGT5ZN4A3X,  1, 15, 3
A1WGAGT5ZN4A3X,  1, 7, 5
A1WGAGT5ZN4A3X,  1, 106, 4
A1WGAGT5ZN4A3X,  1, 70, 3
A1WGAGT5ZN4A3X,  1, 66, 5
A1WGAGT5ZN4A3X,  1, 17, 6
A1WGAGT5ZN4A3X,  1, 60, 7
A1WGAGT5ZN4A3X,  1, 3, 7
A1WGAGT5ZN4A3X,  1, 25, 6
A1WGAGT5ZN4A3X,  1, 98, 6
A1WGAGT5ZN4A3X,  1, 72, 7
A1WGAGT5ZN4A3X,  1, 78, 6
A1WGAGT5ZN4A3X,  1, 49, 4
A1WGAGT5ZN4A3X,  1, 69, 3
A1WGAGT5ZN4A3X,  1, 88, 4
A1WGAGT5ZN4A3X,  1, 93, 5
A1WGAGT5ZN4A3X,  1, 101, 4
A1WGAGT5ZN4A3X,  1, 86, 2
A1WGAGT5ZN4A3X,  1, 26, 1
A1WGAGT5ZN4A3X,  1, 24, 2
A1WGAGT5ZN4A3X,  1, 29, 7
A1WGAGT5ZN4A3X,  1, 45, 7
A1WGAGT5ZN4A3X,  1, 32, 6
A1WGAGT5ZN4A3X,  1, 89, 7
A1WGAGT5ZN4A3X,  1, 19, 5
A1WGAGT5ZN4A3X,  1, 13, 7
A1WGAGT5ZN4A3X,  1, 74, 4
A1WGAGT5ZN4A3X,  1, 46, 2
A1WGAGT5ZN4A3X,  1, 8, 5
A1WGAGT5ZN4A3X,  1, 71, 6
A1WGAGT5ZN4A3X,  1, 53, 7
A1WGAGT5ZN4A3X,  1, 81, 5
A1WGAGT5ZN4A3X,  1, 87, 5
A1WGAGT5ZN4A3X,  1, 90, 6
A1WGAGT5ZN4A3X,  1, 18, 7
A1WGAGT5ZN4A3X,  1, 10, 2
A1WGAGT5ZN4A3X,  1, 35, 5
A1WGAGT5ZN4A3X,  1, 43, 6
A1WGAGT5ZN4A3X,  1, 63, 6
A1WGAGT5ZN4A3X,  1, 96, 6
A1WGAGT5ZN4A3X,  1, 67, 7
A1WGAGT5ZN4A3X,  1, 58, 7
A1WGAGT5ZN4A3X,  1, 16, 5
A1WGAGT5ZN4A3X,  1, 40, 6
A1WGAGT5ZN4A3X,  1, 94, 6
A1WGAGT5ZN4A3X,  1, 1, 2
A1WGAGT5ZN4A3X,  1, 57, 6
A1WGAGT5ZN4A3X,  1, 79, 3
A1WGAGT5ZN4A3X,  1, 80, 3
A1WGAGT5ZN4A3X,  1, 4, 6
A1WGAGT5ZN4A3X,  1, 92, 5
A1WGAGT5ZN4A3X,  1, 56, 7
A1WGAGT5ZN4A3X,  1, 20, 7
A1WGAGT5ZN4A3X,  1, 77, 7
A1WGAGT5ZN4A3X,  1, 84, 2
A1WGAGT5ZN4A3X,  1, 62, 6
A1WGAGT5ZN4A3X,  1, 37, 6
A1WGAGT5ZN4A3X,  1, 6, 7
A1WGAGT5ZN4A3X,  1, 12, 7
A1WGAGT5ZN4A3X,  1, 51, 6
A1WGAGT5ZN4A3X,  1, 52, 6
A1WGAGT5ZN4A3X,  1, 107, 3
A1WGAGT5ZN4A3X,  1, 36, 7
A1WGAGT5ZN4A3X,  1, 39, 7
A1WGAGT5ZN4A3X,  1, 91, 4
A1WGAGT5ZN4A3X,  1, 68, 6
A1WGAGT5ZN4A3X,  1, 103, 4
A1WGAGT5ZN4A3X,  1, 83, 2
A1WGAGT5ZN4A3X,  1, 95, 7
A1WGAGT5ZN4A3X,  1, 34, 3
A1WGAGT5ZN4A3X,  1, 100, 5
A1WGAGT5ZN4A3X,  1, 28, 7
A1WGAGT5ZN4A3X,  1, 55, 7
A1WGAGT5ZN4A3X,  1, 47, 7
A1WGAGT5ZN4A3X,  1, 102, 7
A1WGAGT5ZN4A3X,  1, 27, 6
A1WGAGT5ZN4A3X,  1, 61, 4
A1WGAGT5ZN4A3X,  1, 21, 7
A1WGAGT5ZN4A3X,  1, 73, 3
A1WGAGT5ZN4A3X,  1, 54, 6
A1WGAGT5ZN4A3X,  1, 105, 1
A1WGAGT5ZN4A3X,  1, 108, 2
A1WGAGT5ZN4A3X,  1, 41, 5
A1WGAGT5ZN4A3X,  1, 97, 6
A1WGAGT5ZN4A3X,  1, 22, 7
A1WGAGT5ZN4A3X,  1, 64, 6
A1WGAGT5ZN4A3X,  1, 42, 3
A1WGAGT5ZN4A3X,  1, 99, 3
A1WGAGT5ZN4A3X,  1, 75, 6
A1WGAGT5ZN4A3X,  1, 82, 6
A1WGAGT5ZN4A3X,  1, 2, 6
A1AKX1C8GCVCTP,  1, 90, 1
A1AKX1C8GCVCTP,  1, 66, 4
A1AKX1C8GCVCTP,  1, 46, 4
A1AKX1C8GCVCTP,  1, 85, 4
A1AKX1C8GCVCTP,  1, 98, 4
A1AKX1C8GCVCTP,  1, 65, 4
A1AKX1C8GCVCTP,  1, 93, 4
A1AKX1C8GCVCTP,  1, 97, 7
A1AKX1C8GCVCTP,  1, 33, 5
A1AKX1C8GCVCTP,  1, 75, 5
A1AKX1C8GCVCTP,  1, 39, 5
A1AKX1C8GCVCTP,  1, 31, 5
A1AKX1C8GCVCTP,  1, 74, 5
A1AKX1C8GCVCTP,  1, 72, 5
A1AKX1C8GCVCTP,  1, 14, 5
A1AKX1C8GCVCTP,  1, 38, 5
A1AKX1C8GCVCTP,  1, 84, 5
A1AKX1C8GCVCTP,  1, 19, 4
A1AKX1C8GCVCTP,  1, 23, 4
A1AKX1C8GCVCTP,  1, 78, 4
A1AKX1C8GCVCTP,  1, 50, 4
A1AKX1C8GCVCTP,  1, 94, 4
A1AKX1C8GCVCTP,  1, 73, 4
A1AKX1C8GCVCTP,  1, 5, 4
A1AKX1C8GCVCTP,  1, 102, 4
A1AKX1C8GCVCTP,  1, 34, 5
A1AKX1C8GCVCTP,  1, 47, 3
A1AKX1C8GCVCTP,  1, 96, 5
A1AKX1C8GCVCTP,  1, 103, 5
A1AKX1C8GCVCTP,  1, 17, 5
A1AKX1C8GCVCTP,  1, 77, 5
A1AKX1C8GCVCTP,  1, 25, 5
A1AKX1C8GCVCTP,  1, 49, 6
A1AKX1C8GCVCTP,  1, 107, 5
A1AKX1C8GCVCTP,  1, 80, 2
A1AKX1C8GCVCTP,  1, 61, 4
A1AKX1C8GCVCTP,  1, 83, 4
A1AKX1C8GCVCTP,  1, 81, 4
A1AKX1C8GCVCTP,  1, 6, 4
A1AKX1C8GCVCTP,  1, 63, 4
A1AKX1C8GCVCTP,  1, 95, 4
A1AKX1C8GCVCTP,  1, 16, 4
A1AKX1C8GCVCTP,  1, 12, 2
A1AKX1C8GCVCTP,  1, 13, 2
A1AKX1C8GCVCTP,  1, 4, 4
A1AKX1C8GCVCTP,  1, 27, 4
A1AKX1C8GCVCTP,  1, 35, 5
A1AKX1C8GCVCTP,  1, 44, 2
A1AKX1C8GCVCTP,  1, 43, 2
A1AKX1C8GCVCTP,  1, 71, 2
A1AKX1C8GCVCTP,  1, 101, 4
A1AKX1C8GCVCTP,  1, 1, 4
A1AKX1C8GCVCTP,  1, 32, 4
A1AKX1C8GCVCTP,  1, 3, 2
A1AKX1C8GCVCTP,  1, 91, 5
A1AKX1C8GCVCTP,  1, 105, 5
A1AKX1C8GCVCTP,  1, 36, 5
A1AKX1C8GCVCTP,  1, 10, 1
A1AKX1C8GCVCTP,  1, 106, 3
A1AKX1C8GCVCTP,  1, 51, 3
A1AKX1C8GCVCTP,  1, 99, 4
A1AKX1C8GCVCTP,  1, 11, 4
A1AKX1C8GCVCTP,  1, 15, 4
A1AKX1C8GCVCTP,  1, 22, 5
A1AKX1C8GCVCTP,  1, 69, 5
A1AKX1C8GCVCTP,  1, 37, 4
A1AKX1C8GCVCTP,  1, 60, 4
A1AKX1C8GCVCTP,  1, 56, 4
A1AKX1C8GCVCTP,  1, 40, 4
A1AKX1C8GCVCTP,  1, 29, 4
A1AKX1C8GCVCTP,  1, 52, 4
A1AKX1C8GCVCTP,  1, 42, 4
A1AKX1C8GCVCTP,  1, 88, 4
A1AKX1C8GCVCTP,  1, 7, 4
A1AKX1C8GCVCTP,  1, 28, 4
A1AKX1C8GCVCTP,  1, 2, 4
A1AKX1C8GCVCTP,  1, 100, 4
A1AKX1C8GCVCTP,  1, 55, 4
A1AKX1C8GCVCTP,  1, 67, 4
A1AKX1C8GCVCTP,  1, 8, 4
A1AKX1C8GCVCTP,  1, 45, 3
A1AKX1C8GCVCTP,  1, 9, 3
A1AKX1C8GCVCTP,  1, 58, 5
A1AKX1C8GCVCTP,  1, 62, 5
A1AKX1C8GCVCTP,  1, 57, 4
A1AKX1C8GCVCTP,  1, 104, 4
A1AKX1C8GCVCTP,  1, 82, 4
A1AKX1C8GCVCTP,  1, 30, 4
A1AKX1C8GCVCTP,  1, 89, 4
A1AKX1C8GCVCTP,  1, 59, 4
A1AKX1C8GCVCTP,  1, 64, 4
A1AKX1C8GCVCTP,  1, 53, 5
A1AKX1C8GCVCTP,  1, 54, 4
A1AKX1C8GCVCTP,  1, 24, 4
A1AKX1C8GCVCTP,  1, 21, 4
A1AKX1C8GCVCTP,  1, 87, 4
A1AKX1C8GCVCTP,  1, 76, 4
A1AKX1C8GCVCTP,  1, 68, 4
A1AKX1C8GCVCTP,  1, 108, 5
A1AKX1C8GCVCTP,  1, 26, 4
A1AKX1C8GCVCTP,  1, 79, 4
A1AKX1C8GCVCTP,  1, 70, 5
A1AKX1C8GCVCTP,  1, 48, 3
A1AKX1C8GCVCTP,  1, 41, 4
A1AKX1C8GCVCTP,  1, 18, 4
A1AKX1C8GCVCTP,  1, 20, 4
A1AKX1C8GCVCTP,  1, 86, 4
A1AKX1C8GCVCTP,  1, 92, 4
A29ZTF7JUO8F39,  1, 3, 7
A29ZTF7JUO8F39,  1, 88, 6
A29ZTF7JUO8F39,  1, 59, 7
